Logging started at 28-02-21 at 16:43:15
Timestamp, Longitude, Latitude, Altitude, Roll, Pitch, Yaw, Velocity, Groundspeed, Airspeed, Current, Voltage
16:43:27.284114, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.285869, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.287265, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.288820, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.290449, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.291972, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.293866, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.295974, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.298026, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.299891, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.301510, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.302888, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.304817, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.306953, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.308778, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.310844, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.312400, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.313937, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.316659, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.318613, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.319970, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.321448, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.322859, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.324277, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.325807, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.327281, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.328605, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.330357, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.331662, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.333296, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.336072, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.337495, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.339202, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.341065, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.343327, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.344899, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.347137, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.349875, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.352274, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.353575, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.354943, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.356271, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.357893, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.359703, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.363032, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.365613, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.368386, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.370365, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.371614, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.373390, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.375808, 149.1652403, -35.3632639, 9.905, 0.02148912101984024, -0.044704001396894455, 2.5601134300231934, [-0.04, 0.02, -0.08], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.378115, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.380000, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.382262, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04578797146677971, 0.003000000026077032, 0, 0
16:43:27.383987, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.385246, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.386515, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.389974, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.391453, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.393193, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.394446, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.396168, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.397674, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.399291, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.400555, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.402199, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.403779, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.408410, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.410263, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.412227, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.413939, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.415116, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.417229, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.418569, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.420040, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.421650, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.422875, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.424381, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.425540, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.426753, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.429038, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.430998, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.433279, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.434641, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.436086, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.437492, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.439576, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.441031, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.442828, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.444787, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.446320, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.448542, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.450423, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.451842, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.453493, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.456415, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.458367, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.460267, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.462313, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.464087, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.465324, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.466674, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.468674, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.470089, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.471518, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.473649, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.474918, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.476553, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.478579, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.480593, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.482506, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.484455, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.485898, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.487114, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.488329, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.489615, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.491003, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.493637, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.495468, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.496824, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.498064, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.500178, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.502310, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.503781, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.505248, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.506836, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.508795, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.510267, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.511487, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.512857, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.514428, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.515715, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.518960, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.520817, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.522879, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.524780, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.526502, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.528351, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
16:43:27.530341, 149.1652403, -35.3632639, 9.923, 0.04144424945116043, -0.027802271768450737, 2.0658340454101562, [-0.03, 0.02, -0.07], 0.04414743185043335, 0.00800000037997961, 0, 0
